127.0.0.1 - - [16/Mar/2016:13:53:30 +0530] "GET /Students-management/index.html HTTP/1.1" 200 611
127.0.0.1 - - [16/Mar/2016:13:53:30 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:13:54:49 +0530] "GET /Students-management/index.html HTTP/1.1" 200 656
127.0.0.1 - - [16/Mar/2016:13:54:49 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:13:56:42 +0530] "GET /Students-management/index.html HTTP/1.1" 200 730
127.0.0.1 - - [16/Mar/2016:13:56:42 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:14:04:23 +0530] "GET /Students-management/index.html HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:14:04:23 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:14:04:24 +0530] "GET /Students-management/index.html HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:14:04:25 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:14:04:32 +0530] "GET /Students-management/index.html HTTP/1.1" 200 771
127.0.0.1 - - [16/Mar/2016:14:04:32 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:14:06:18 +0530] "GET /Students-management/index.html HTTP/1.1" 200 728
127.0.0.1 - - [16/Mar/2016:14:06:18 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:14:10:12 +0530] "GET /Students-management/index.html HTTP/1.1" 200 771
127.0.0.1 - - [16/Mar/2016:14:10:13 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:14:12:33 +0530] "GET /Students-management/index.html HTTP/1.1" 200 828
127.0.0.1 - - [16/Mar/2016:14:12:33 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 200 844
127.0.0.1 - - [16/Mar/2016:14:12:33 +0530] "GET /Students-management/js/app.js HTTP/1.1" 200 43
127.0.0.1 - - [16/Mar/2016:14:12:35 +0530] "GET /Students-management/index.html HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:14:12:35 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:14:12:35 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:14:12:36 +0530] "GET /Students-management/index.html HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:14:12:36 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:14:12:36 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:14:13:24 +0530] "GET /Students-management/index.html HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:14:13:25 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 200 930
127.0.0.1 - - [16/Mar/2016:14:13:25 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:04:07 +0530] "GET /Students-management/index.html HTTP/1.1" 200 896
127.0.0.1 - - [16/Mar/2016:15:04:07 +0530] "GET /Students-management/js/services/SstudentManagementService.js HTTP/1.1" 404 1114
127.0.0.1 - - [16/Mar/2016:15:04:07 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:04:07 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 200 161
127.0.0.1 - - [16/Mar/2016:15:04:29 +0530] "GET /Students-management/index.html HTTP/1.1" 200 895
127.0.0.1 - - [16/Mar/2016:15:04:29 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:04:29 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:04:29 +0530] "GET /Students-management/js/services/StudentManagementService.js HTTP/1.1" 200 990
127.0.0.1 - - [16/Mar/2016:15:05:58 +0530] "GET /Students-management/index.html HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:05:58 +0530] "GET /Students-management/js/app.js HTTP/1.1" 200 50
127.0.0.1 - - [16/Mar/2016:15:05:58 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:05:58 +0530] "GET /Students-management/js/services/StudentManagementService.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:08:19 +0530] "GET /Students-management/index.html HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:08:19 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:08:19 +0530] "GET /Students-management/js/services/StudentManagementService.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:08:19 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 200 151
127.0.0.1 - - [16/Mar/2016:15:08:36 +0530] "GET /Students-management/index.html HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:08:36 +0530] "GET /Students-management/js/app.js HTTP/1.1" 200 40
127.0.0.1 - - [16/Mar/2016:15:08:36 +0530] "GET /Students-management/js/services/StudentManagementService.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:08:36 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:10:48 +0530] "GET /Students-management/index.html HTTP/1.1" 200 899
127.0.0.1 - - [16/Mar/2016:15:10:48 +0530] "GET /Students-management/js/services/StudentManagementService.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:10:48 +0530] "GET /Students-management/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:10:48 +0530] "GET /Students-management/js/create/CreateController.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Mar/2016:15:12:37 +0530] "GET /Students-management/index.html HTTP/1.1" 304 -
